-59.75;55.25;1033070317.1801969
-28.75;55.25;-636146303.4183971
-55.25;55.25;-1286655978.8379977
-29.25;55.25;-1377375017.2007306
-29.75;55.25;-1890615568.1913233
-54.75;55.25;-1741728227.0725276
-30.25;55.25;-2106062349.0775027
-20.25;55.25;-393217555.2192355
-54.25;55.25;-1936771507.648432
-30.75;55.25;-1998585836.512874
-31.25;55.25;-1590826820.4921377
-53.75;55.25;-1845020789.231409
-31.75;55.25;-949184698.6022828
-32.25;55.25;-173366461.33304095
-53.25;55.25;-1481504576.0280962
-32.75;55.25;618879877.1929913
-28.25;55.25;228391744.6698808
-55.75;55.25;-636188604.1111248
-27.75;55.25;1091790705.0607939
-27.25;55.25;1828024552.6002865
-58.75;55.25;1993460480.7194731
-22.25;55.25;-2382375615.789542
-22.75;55.25;-2089201824.4727585
-58.25;55.25;2105606011.5913696
-23.25;55.25;-1490403372.070268
-23.75;55.25;-671619061.2268691
-57.75;55.25;1933803214.992683
-33.25;55.25;1309516750.411972
-24.25;55.25;250148770.56248742
-57.25;55.25;1499943960.461348
-25.25;55.25;1881779458.2184558
-25.75;55.25;2361253816.2757125
-56.75;55.25;864256083.9576786
-26.25;55.25;2516189131.9627757
-26.75;55.25;2328081170.708676
-56.25;55.25;116678932.93959738
-24.75;55.25;1143516064.8276386
-21.75;55.25;-2328052202.9409585
-52.75;55.25;-900789101.681608
-34.25;55.25;2014863734.1713562
-48.75;55.25;1060007933.5205232
-41.25;55.25;841972918.3586278
-48.25;55.25;403003580.8988822
-41.75;55.25;1190880591.154089
-42.25;55.25;1308210307.5434868
-47.75;55.25;-289738633.98094875
-42.75;55.25;1177131949.7725534
-43.25;55.25;821104844.9286946
-47.25;55.25;-914373821.9930315
-43.75;55.25;299969809.313302
-44.25;55.25;-299628680.08017683
-46.75;55.25;-1379063589.2383714
-44.75;55.25;-877980177.9375811
-45.25;55.25;-1338061963.2831826
-46.25;55.25;-1617911298.8087947
-40.75;55.25;316205513.01402944
-40.25;55.25;-302190795.24542445
-49.25;55.25;1581263027.527595
-39.75;55.25;-912558217.5409651
-52.25;55.25;-188865636.95114467
-34.75;55.25;1933735291.1350203
-35.25;55.25;1572368037.8208919
-51.75;55.25;549618367.7618307
-35.75;55.25;990279589.2090882
-51.25;55.25;1206882815.3530252
-36.25;55.25;278803723.3320014
-33.75;55.25;1797771152.3804972
-36.75;55.25;-453293693.34632695
-37.25;55.25;-1096623861.8831213
-37.75;55.25;-1557824374.8543382
-50.25;55.25;1924767378.0841224
-38.25;55.25;-1773514807.0137544
-38.75;55.25;-1719461143.547809
-49.75;55.25;1885918936.0484965
-39.25;55.25;-1413604149.8682036
-50.75;55.25;1687973741.4585972
-21.25;55.25;-1934128219.377788
-45.75;55.25;-1600863449.3519118
-59.25;55.25;1616761853.5791857
-20.75;55.25;-1256999127.5149877
-54.25;55.75;-1599008651.8808205
-55.25;55.75;-990799121.1581116
-57.75;55.75;1672776655.2027512
-28.75;55.75;-536749682.02114874
-44.25;55.75;-251338029.8762322
-36.75;55.75;-291583368.17904633
-46.75;55.75;-933720559.8424239
-50.75;55.75;1227668866.798845
-42.25;55.75;842270199.1761451
-33.75;55.75;1422950158.237323
-30.75;55.75;-1672579749.0297053
-22.25;55.75;-1834276431.1757793
-28.25;55.75;163165047.60331517
-20.25;55.75;-157075098.65155935
-26.75;55.75;1848235707.1442938
-24.25;55.75;192052066.9435844
-39.75;55.75;-881680503.6127311
-37.25;55.75;-824801409.5296189
-41.75;55.75;728933593.8017853
-44.75;55.75;-657665278.1785998
-47.75;55.75;-90297546.34067987
-40.75;55.75;37958386.802639544
-22.75;55.75;-1625192396.7316043
-40.25;55.75;-430544606.577851
-47.25;55.75;-568362498.4023337
-23.25;55.75;-1168825580.7298708
-29.75;55.75;-1563893333.1516526
-51.75;55.75;274035293.6863221
-35.25;55.75;1316417615.193297
-43.25;55.75;533006635.850849
-34.75;55.75;1583915574.6405685
-26.25;55.75;1996250155.350342
-29.25;55.75;-1140774054.0961783
-58.25;55.75;1793824508.895588
-42.75;55.75;771605189.3651263
-59.25;55.75;1347864412.0619817
-35.75;55.75;865186659.0310521
-51.25;55.75;814732619.3679589
-30.25;55.75;-1748522103.1515508
-25.75;55.75;1870065710.9095933
-23.75;55.75;-532161121.5428134
-43.75;55.75;170475356.13388038
-52.25;55.75;-317441160.26350015
-39.25;55.75;-1238369921.5909503
-34.25;55.75;1623146884.4220188
-36.25;55.75;300739523.56394744
-31.25;55.75;-1352245881.797272
-54.75;55.75;-1398196628.5332518
-41.25;55.75;446328121.9982627
-53.25;55.75;-1312579940.3608782
-27.75;55.75;858767778.9501606
-45.25;55.75;-975736842.5240067
-38.75;55.75;-1436367077.422534
-48.25;55.75;429317446.11964136
-59.75;55.75;849391072.7331973
-46.25;55.75;-1134633553.9644566
-56.75;55.75;816175829.2912163
-38.25;55.75;-1434845295.2387433
-48.75;55.75;910810899.1357441
-21.75;55.75;-1764626618.0033195
-31.75;55.75;-839043110.0542982
-27.25;55.75;1449289152.717922
-32.75;55.75;435646034.0367172
-57.25;55.75;1331255973.9681323
-25.25;55.75;1486201754.699025
-49.75;55.75;1471730819.0141263
-24.75;55.75;898823402.004825
-56.25;55.75;199467049.57667172
-20.75;55.75;-862600495.442243
-53.75;55.75;-1567763293.1247053
-33.25;55.75;1007963950.8799565
-37.75;55.75;-1223469944.8513148
-58.75;55.75;1679268959.1330986
-50.25;55.75;1456116602.7515523
-21.25;55.75;-1424904813.949689
-55.75;55.75;-432361243.747278
-52.75;55.75;-873725989.899001
-45.75;55.75;-1146577662.3056624
-32.25;55.75;-211742477.57181135
-49.25;55.75;1278333673.2873986
-38.25;56.25;-1027812357.5141268
-23.25;56.25;-890014111.7479272
-25.25;56.25;1134443865.808186
-43.25;56.25;325593037.4076635
-29.75;56.25;-1335435404.2186005
-38.75;56.25;-1069643374.791895
-29.25;56.25;-989613212.5420985
-26.75;56.25;1401292172.7871885
-35.75;56.25;795715254.4423184
-49.75;56.25;1096469648.378928
-26.25;56.25;1522056631.676228
-56.25;56.25;215387713.7273673
-23.75;56.25;-409330061.62592685
-55.75;56.25;-318385310.42601216
-42.75;56.25;476814945.83532447
-41.75;56.25;415536957.65512174
-48.25;56.25;451796677.11954504
-37.75;56.25;-831443211.9645641
-37.25;56.25;-500916753.4620559
-24.25;56.25;142430649.6975857
-28.25;56.25;58135999.517059244
-50.75;56.25;794639988.356713
-42.25;56.25;510359214.97671604
-50.25;56.25;1025185334.0517861
-48.75;56.25;777648879.2060714
-27.25;56.25;1083096906.5069852
-24.75;56.25;683641128.8803424
-28.75;56.25;-502454412.2420858
-57.75;56.25;1415823444.510006
-55.25;56.25;-802599430.4813576
-27.75;56.25;612977309.4975672
-47.75;56.25;84095448.34320922
-39.25;56.25;-961210371.956802
-36.25;56.25;375540728.5540731
-41.25;56.25;204177853.6089145
-51.25;56.25;431216530.4295452
-57.25;56.25;1145534161.6647105
-36.75;56.25;-78910755.42464209
-40.75;56.25;-90965949.66990179
-21.25;56.25;-1022895975.9789144
-54.75;56.25;-1172588834.6549852
-21.75;56.25;-1301606343.4276707
-30.75;56.25;-1442954795.5999582
-22.75;56.25;-1228158043.104684
-34.25;56.25;1277855850.4824276
-54.25;56.25;-1380408124.9976828
-40.25;56.25;-421263308.04247844
-44.25;56.25;-190272165.81589487
-46.25;56.25;-713433030.0909274
-59.75;56.25;690906084.2510171
-45.25;56.25;-655379257.8514189
-49.25;56.25;1006579590.8521774
-46.75;56.25;-545568885.4877317
-33.75;56.25;1080632608.8722851
-53.75;56.25;-1401499339.5125914
-33.25;56.25;719326328.1703508
-58.75;56.25;1393423885.7021682
-22.25;56.25;-1372932719.0294113
-51.75;56.25;-17564019.225935116
-20.75;56.25;-575710653.1589636
-39.75;56.25;-729926316.0989145
-20.25;56.25;-23470242.05348489
-52.75;56.25;-917508964.0717561
-31.25;56.25;-1195857909.2368634
-32.75;56.25;241512677.1188691
-52.25;56.25;-489668912.7008969
-44.75;56.25;-455252498.9465982
-25.75;56.25;1428387276.208776
-43.75;56.25;87829582.04237549
-53.25;56.25;-1237894292.6277874
-58.25;56.25;1501660184.5254905
-31.75;56.25;-790286361.3447429
-56.75;56.25;726503897.6403933
-32.25;56.25;-286740793.9396068
-35.25;56.25;1117302764.593948
-34.75;56.25;1288400766.8840942
-59.25;56.25;1108949855.2104278
-30.25;56.25;-1493009139.6948867
-47.25;56.25;-266314257.45973808
-45.75;56.25;-749366463.4478307
-37.75;56.75;-413697273.27803904
-48.25;56.75;471139131.8360649
-49.75;56.75;788163672.7307627
-53.75;56.75;-1305197744.3800287
-58.75;56.75;1145400201.4353173
-56.25;56.75;180276091.2690638
-55.75;56.75;-274649600.8273376
-33.25;56.75;455325461.8707231
-45.75;56.75;-432216979.18574405
-53.25;56.75;-1211631865.1861036
-32.25;56.75;-376410557.0395835
-32.75;56.75;53406968.94600789
-45.25;56.75;-400124077.7563294
-38.75;56.75;-652843117.876553
-57.25;56.75;954076625.8217173
-49.25;56.75;784920891.283466
-21.75;56.75;-959779413.1042775
-41.25;56.75;92172518.84336852
-27.25;56.75;776265254.2830577
-59.75;56.75;566268241.1320238
-21.25;56.75;-745673909.2604458
-24.75;56.75;508631216.8385626
-31.75;56.75;-776095941.5799164
-50.25;56.75;668239049.4291512
-38.25;56.75;-585756972.975822
-48.75;56.75;670116513.4370657
-27.75;56.75;403733733.2501525
-41.75;56.75;229489222.23156583
-20.25;56.75;3658404.341797985
-25.25;56.75;846501610.738833
-26.75;56.75;1029736503.6716194
-46.25;56.75;-375839514.3617865
-28.25;56.75;-36635742.326535255
-31.25;56.75;-1090126432.7334652
-36.25;56.75;481878218.2357752
-59.25;56.75;909179067.6697879
-51.25;56.75;104240600.28552173
-42.75;56.75;273722641.6964672
-43.75;56.75;32055259.462685946
-52.25;56.75;-654557471.564041
-23.75;56.75;-310164159.36844295
-56.75;56.75;608327524.4746157
-30.25;56.75;-1299217302.2168787
-29.25;56.75;-876732678.5078479
-25.75;56.75;1064973566.7645563
-58.25;56.75;1238877699.6037638
-34.75;56.75;1042205967.3817949
-35.75;56.75;765652675.9342222
-29.75;56.75;-1161158374.6911182
-43.25;56.75;179691692.06096956
-35.25;56.75;964332565.6971359
-54.75;56.75;-1035147557.1767486
-47.25;56.75;-21904912.6594157
-23.25;56.75;-667972372.7561177
-26.25;56.75;1129995198.6656349
-44.75;56.75;-293119678.1308825
-47.75;56.75;226237948.54997218
-30.75;56.75;-1273644712.0897639
-55.25;56.75;-697723707.9872496
-37.25;56.75;-154373482.52893317
-52.75;56.75;-982844525.943608
-24.25;56.75;102698447.95572759
-39.75;56.75;-488214912.98340064
-40.75;56.75;-96475052.22054225
-22.25;56.75;-1019566429.9147599
-50.75;56.75;431930778.6185467
-33.75;56.75;777134635.5563285
-22.75;56.75;-916978869.4326106
-46.75;56.75;-233078889.11829978
-42.25;56.75;292760497.13971823
-40.25;56.75;-302895836.57154113
-36.75;56.75;158922619.60706583
-39.25;56.75;-614806462.4556161
-28.75;56.75;-484009261.7935972
-34.25;56.75;979716148.453946
-57.75;56.75;1173221848.7228723
-44.25;56.75;-137605922.52584282
-54.25;56.75;-1245478605.0053782
-20.75;56.75;-408136232.9182234
-51.75;56.75;-274602258.2450517
-39.25;57.25;-259772419.87816066
-39.75;57.25;-216754219.47112602
-26.75;57.25;766380720.1308072
-26.25;57.25;847599625.0843678
-36.25;57.25;581625998.4666271
-56.25;57.25;123838592.8236225
-34.75;57.25;829781348.507192
-30.25;57.25;-1122324304.9258075
-52.25;57.25;-759412255.8082381
-20.75;57.25;-334497083.4968955
-30.75;57.25;-1123267480.3650296
-54.25;57.25;-1143810039.1554472
-34.25;57.25;721393874.2086278
-35.25;57.25;833978286.1836321
-33.75;57.25;513403703.42695725
-31.25;57.25;-998336318.4156331
-33.25;57.25;225074329.81483287
-53.75;57.25;-1225452976.5751548
-32.75;57.25;-111699692.91226293
-31.75;57.25;-765501830.4552687
-53.25;57.25;-1178908961.1681926
-20.25;57.25;-42960207.64088593
-52.75;57.25;-1015068031.4887826
-54.75;57.25;-939692944.5976497
-51.75;57.25;-448024133.78151625
-29.75;57.25;-994133840.9083303
-38.75;57.25;-245728007.54235023
-38.25;57.25;-166326844.91493237
-27.25;57.25;566471086.5326467
-50.25;57.25;416012182.2582038
-27.75;57.25;272859002.5886641
-21.25;57.25;-574398284.2007875
-55.75;57.25;-265702817.02197835
-37.75;57.25;-24554516.621404227
-37.25;57.25;164951279.5210731
-28.25;57.25;-76161994.63833751
-50.75;57.25;177261702.14315665
-36.75;57.25;377484547.3749564
-28.75;57.25;-434439710.7202429
-55.25;57.25;-635105481.0057728
-51.25;57.25;-122237393.82240082
-29.25;57.25;-754488014.8230602
-35.75;57.25;743892059.227688
-49.75;57.25;570233016.3902552
-49.25;57.25;629538692.2980033
-32.25;57.25;-456427775.5316972
-23.25;57.25;-496512200.17041254
-24.25;57.25;82054679.95307972
-43.25;57.25;60931698.194765784
-22.25;57.25;-764737770.2148693
-58.75;57.25;943133254.6018244
-47.25;57.25;158192015.5071624
-40.75;57.25;-34507451.097812876
-59.25;57.25;754228544.6680424
-25.25;57.25;639486587.4248674
-44.75;57.25;-194063259.7669641
-45.25;57.25;-229660042.12470275
-48.25;57.25;490554212.5515484
-41.75;57.25;122589816.97713758
-48.75;57.25;597574868.3565187
-58.25;57.25;1016381787.494025
-46.75;57.25;-6739777.377070391
-59.75;57.25;479530200.7143009
-57.25;57.25;775957008.8453732
-43.75;57.25;-26950897.395736042
-22.75;57.25;-684654241.5524536
-44.25;57.25;-119580275.05943893
-24.75;57.25;386468726.3617352
-21.75;57.25;-725704502.2056693
-41.25;57.25;57920726.35133024
-47.75;57.25;333990126.16034925
-45.75;57.25;-211883630.60630143
-23.75;57.25;-227698245.82354155
-46.25;57.25;-135623837.0533106
-56.75;57.25;485807189.948696
-57.75;57.25;959595642.2785755
-40.25;57.25;-134048866.48922126
-25.75;57.25;802006357.8429022
-42.75;57.25;123388354.4613328
-42.25;57.25;145845323.12428433
-35.25;57.75;700440774.9187769
-27.75;57.75;239448344.98806453
-58.25;57.75;840857845.029583
-42.25;57.75;24459558.687394563
-50.25;57.75;282618377.1168176
-34.75;57.75;632651931.9665738
-23.75;57.75;-150284264.08192635
-41.75;57.75;43490615.28939475
-52.25;57.75;-768120812.1162603
-38.25;57.75;171492290.38265204
-43.75;57.75;-113340598.90976189
-59.25;57.75;643783570.936456
-57.25;57.75;628504244.4676033
-57.75;57.75;786594400.1794627
-27.25;57.75;468388011.5050461
-28.75;57.75;-326354267.98880947
-30.25;57.75;-929911746.0361358
-42.75;57.75;-12472084.054689636
-54.75;57.75;-843013302.876547
-24.75;57.75;322864031.0138956
-56.75;57.75;382340724.9811379
-37.25;57.75;406539649.2713855
-29.25;57.75;-592487519.5915642
-35.75;57.75;697692342.4887191
-51.75;57.75;-507031907.5191831
-37.75;57.75;280820157.7171036
-29.75;57.75;-802215878.2830522
-43.25;57.75;-61829107.26104979
-50.75;57.75;49987585.38651882
-55.25;57.75;-574973164.163768
-55.75;57.75;-256487151.57166702
-51.25;57.75;-223161474.2269183
-23.25;57.75;-359243212.67327714
-28.25;57.75;-36956068.78571205
-48.25;57.75;512082494.410374
-24.25;57.75;88514583.53599451
-21.25;57.75;-468483390.70252144
-47.75;57.75;408382996.5899221
-47.25;57.75;274257674.8512259
-36.25;57.75;635563378.18376
-30.75;57.75;-960727303.4899292
-20.75;57.75;-308309700.14261925
-36.75;57.75;531604052.40702075
-45.25;57.75;-151631326.59993201
-48.75;57.75;563688115.9804987
-39.25;57.75;40366833.04196081
-40.25;57.75;22371924.73197827
-39.75;57.75;20532782.921654373
-22.25;57.75;-580389749.5583504
-32.25;57.75;-508570749.210542
-41.25;57.75;44899753.01943133
-33.75;57.75;286261789.7830029
-49.75;57.75;452331286.85518813
-52.75;57.75;-973639517.2519622
-58.75;57.75;789283546.9156609
-26.25;57.75;682376236.0915451
-31.25;57.75;-892297683.6156578
-25.75;57.75;644981410.7351979
-44.75;57.75;-170220121.37614006
-25.25;57.75;518262456.79353756
-32.75;57.75;-242154833.76463377
-56.25;57.75;75529723.42504887
-31.75;57.75;-734677702.0435048
-40.75;57.75;34512251.1692892
-44.25;57.75;-153904347.0879863
-53.75;57.75;-1117016485.4907446
-22.75;57.75;-509220978.04570276
-38.75;57.75;89874415.69487117
-45.75;57.75;-92667086.07392779
-54.25;57.75;-1030312575.2605978
-26.75;57.75;621899509.3044833
-33.25;57.75;32993703.664206754
-34.25;57.75;492007812.84242326
-53.25;57.75;-1096043544.4466016
-20.25;57.75;-111470828.4926901
-49.25;57.75;546593341.5054708
-46.75;57.75;132839754.01870304
-46.25;57.75;5186348.5571140405
-59.75;57.75;428449606.7720418
-21.75;57.75;-565020923.4136715
-36.25;58.25;618985194.7237872
-23.75;58.25;-72573211.26488358
-53.75;58.25;-958821101.3167769
-44.25;58.25;-239363974.29969007
-32.75;58.25;-333714105.35485685
-29.25;58.25;-387656180.68950313
-47.75;58.25;451678428.5311167
-55.25;58.25;-493943487.7576249
-46.25;58.25;58110070.464669175
-53.25;58.25;-945906634.8613504
-45.75;58.25;-62838125.601928964
-57.75;58.25;656865115.5312012
-32.25;58.25;-525168015.2442987
-28.75;58.25;-161464102.1259444
-21.75;58.25;-441025319.37981564
-51.25;58.25;-202243131.60255164
-20.25;58.25;-153635231.07405853
-45.25;58.25;-156006591.70920688
-30.75;58.25;-774553543.5612296
-36.75;58.25;592970159.7081583
-59.75;58.25;404541346.0757261
-22.75;58.25;-368571150.19949067
-54.25;58.25;-881443750.7626318
-34.25;58.25;283000786.7184188
-52.25;58.25;-674093225.4049892
-43.75;58.25;-232386735.42742738
-23.25;58.25;-242428960.18136325
-30.25;58.25;-712007980.5225987
-34.75;58.25;437936386.71233356
-46.75;58.25;195249756.67953432
-58.25;58.25;710684405.8616976
-20.75;58.25;-283587023.2205198
-35.25;58.25;546699851.5888972
-33.75;58.25;91571994.72751583
-52.75;58.25;-846431721.3310918
-47.25;58.25;332618250.4069565
-31.25;58.25;-760492596.0637583
-54.75;58.25;-720781900.015072
-44.75;58.25;-215140575.27342772
-58.75;58.25;678851573.4411997
-22.25;58.25;-436604747.2088092
-29.75;58.25;-578308865.2060422
-31.75;58.25;-673436575.0823807
-51.75;58.25;-450512784.27881706
-35.75;58.25;606100110.4515026
-43.25;58.25;-201080542.52328604
-56.75;58.25;310382382.95745
-33.25;58.25;-120705529.70486383
-40.25;58.25;123469348.01141785
-50.25;58.25;258580497.71763825
-24.25;58.25;119601064.54838336
-27.25;58.25;466563603.5329971
-57.25;58.25;519200211.7879319
-38.25;58.25;389608849.9177615
-28.25;58.25;74213043.24997021
-41.75;58.25;-40704300.25276007
-39.75;58.25;180349118.50811
-49.75;58.25;424600010.6533235
-50.75;58.25;42741930.590794764
-27.75;58.25;291963462.88458246
-26.75;58.25;578291531.8138179
-25.75;58.25;576315212.0630746
-26.25;58.25;615535149.9562615
-37.25;58.25;538608621.5527604
-49.25;58.25;527543388.3551454
-48.75;58.25;562684493.4506915
-25.25;58.25;468493655.4001913
-41.25;58.25;15396942.091552807
-42.25;58.25;-98221556.82811114
-39.25;58.25;243154675.9977442
-59.25;58.25;570544393.0211707
-37.75;58.25;467346285.7624718
-40.75;58.25;69519604.41634673
-56.25;58.25;52426653.076676674
-42.75;58.25;-153719607.98190892
-24.75;58.25;308624582.38288695
-38.75;58.25;313332795.234881
-21.25;58.25;-385803945.6346087
-48.25;58.25;533742305.74481714
-55.75;58.25;-226139765.39715698
-58.75;58.75;599678432.3448907
-59.75;58.75;395363079.76979697
-27.75;58.75;391155840.7591072
-20.75;58.75;-232379007.63143402
-35.25;58.75;371478503.25829536
-22.25;58.75;-315063283.7013707
-24.75;58.75;317810932.76769644
-58.25;58.75;615260920.3878778
-54.75;58.75;-574404833.7828578
-39.25;58.75;340479743.5230288
-26.75;58.75;591999847.4846252
-47.25;58.75;343918319.8584289
-36.25;58.75;530854886.3243247
-50.25;58.75;311239061.50360256
-54.25;58.75;-701725521.1674289
-20.25;58.75;-142814158.86121044
-41.25;58.75;-37692377.22948377
-48.75;58.75;579118623.9733253
-22.75;58.75;-251771540.4486533
-38.75;58.75;418182412.73122466
-56.25;58.75;53658647.78488749
-57.25;58.75;442406461.77327913
-46.75;58.75;198382683.08966446
-30.75;58.75;-573476599.7335958
-44.25;58.75;-353440535.73831356
-41.75;58.75;-133781224.04598641
-27.25;58.75;518631201.81766146
-38.25;58.75;483294094.5672148
-52.25;58.75;-502873278.95483917
-52.75;58.75;-653506886.0606097
-25.25;58.75;456707385.2227653
-23.25;58.75;-143936316.74253446
-44.75;58.75;-302914588.9734459
-43.75;58.75;-366405222.9285003
-31.25;58.75;-608617760.816468
-30.25;58.75;-481409085.6398289
-49.75;58.75;458114534.68064815
-34.75;58.75;244130322.12587255
-33.75;58.75;-72380817.1941109
-40.75;58.75;61438984.526219636
-48.25;58.75;548744129.1949484
-55.25;58.75;-391815171.4063655
-25.75;58.75;556899962.5491561
-23.75;58.75;-1998639.5492770562
-21.75;58.75;-329927200.6713956
-24.25;58.75;158277169.477186
-59.25;58.75;521723026.89162606
-29.25;58.75;-163370578.47004735
-26.25;58.75;604568909.2281668
-36.75;58.75;560265454.2938601
-42.25;58.75;-221451040.22086293
-45.75;58.75;-95875834.85086511
-37.25;58.75;559134004.503548
-51.25;58.75;-92560075.72682379
-34.25;58.75;92715861.0520501
-50.75;58.75;121495197.73325083
-28.25;58.75;222676396.5451881
-40.25;58.75;159495213.77660868
-32.75;58.75;-388312193.4716654
